0.0683371298405,0.3185807291670.356370192308,0.1
0.136674259681,0.3736165364580.380608974359,0.1
0.205011389522,0.3905338541670.390625,0.1
0.273348519362,0.3988118489580.394931891026,0.1
0.341685649203,0.4087076822920.404547275641,0.1
0.410022779043,0.4144661458330.414262820513,0.1
0.478359908884,0.4212141927080.420873397436,0.1
0.546697038724,0.42574218750.425180288462,0.1
0.615034168565,0.4281250.424879807692,0.1
0.683371298405,0.4316861979170.433693910256,0.1
0.751708428246,0.4344563802080.430789262821,0.1
0.820045558087,0.4376595052080.432491987179,0.1
0.888382687927,0.439628906250.440805288462,0.1
0.956719817768,0.4425423177080.445212339744,0.1
1.02505694761,0.4473177083330.44000400641,0.1
1.09339407745,0.4477083333330.448317307692,0.1
1.16173120729,0.4512630208330.4453125,0.1
1.23006833713,0.4524739583330.451822916667,0.1
1.29840546697,0.4536490885420.448617788462,0.1
1.36674259681,0.4562630208330.456430288462,0.1
1.43507972665,0.4581673177080.448317307692,0.1
1.50341685649,0.4585253906250.456830929487,0.1
1.57175398633,0.4591666666670.456730769231,0.1
1.64009111617,0.4613313802080.459334935897,0.1
1.70842824601,0.4642317708330.466646634615,0.1
1.77676537585,0.4642089843750.46624599359,0.1
1.84510250569,0.4674348958330.460436698718,0.1
1.91343963554,0.4658105468750.466546474359,0.1
1.98177676538,0.4688411458330.468950320513,0.09
2.05011389522,0.4697526041670.465544871795,0.09
2.11845102506,0.4719986979170.469050480769,0.09
2.1867881549,0.4722428385420.470753205128,0.09
2.25512528474,0.4731119791670.467447916667,0.09
2.32346241458,0.4740136718750.472556089744,0.09
2.39179954442,0.4746093750.462840544872,0.081
2.46013667426,0.4763574218750.475761217949,0.081
2.5284738041,0.4770182291670.472455929487,0.081
2.59681093394,0.4766569010420.471654647436,0.081
2.66514806378,0.4782779947920.473157051282,0.0729
2.73348519362,0.4771419270830.476362179487,0.0729
2.80182232346,0.4807552083330.476161858974,0.06561
2.8701594533,0.4792252604170.482271634615,0.06561
2.93849658314,0.4800781250.473457532051,0.06561
3.00683371298,0.4820670572920.472355769231,0.06561
3.07517084282,0.4847395833330.4765625,0.06561
3.14350797267,0.4834537760420.484274839744,0.06561
3.21184510251,0.4845735677080.485977564103,0.059049
3.28018223235,0.4855468750.480068108974,0.059049
3.34851936219,0.4858561197920.479867788462,0.059049
3.41685649203,0.4860188802080.473758012821,0.059049
3.48519362187,0.485800781250.482371794872,0.0531441
3.55353075171,0.4871809895830.482672275641,0.0531441
3.62186788155,0.4861979166670.476963141026,0.0531441
3.69020501139,0.4870963541670.485476762821,0.04782969
3.75854214123,0.4865201822920.487179487179,0.04782969
3.82687927107,0.4895182291670.481670673077,0.04782969
3.89521640091,0.4884667968750.485176282051,0.04782969
3.96355353075,0.4885677083330.485476762821,0.043046721
4.03189066059,0.489863281250.486278044872,0.043046721
4.10022779043,0.4910774739580.485877403846,0.043046721
4.16856492027,0.491542968750.487179487179,0.043046721
4.23690205011,0.4924934895830.490484775641,0.0387420489
4.30523917995,0.4921191406250.490584935897,0.0387420489
4.37357630979,0.4913248697920.491085737179,0.03486784401
4.44191343964,0.4921744791670.490685096154,0.031381059609
4.51025056948,0.4933040364580.488681891026,0.031381059609
4.57858769932,0.4942252604170.488381410256,0.031381059609
4.64692482916,0.4948730468750.489082532051,0.0282429536481
4.715261959,0.49378906250.492487980769,0.0282429536481
4.78359908884,0.4936718750.490284455128,0.0282429536481
4.85193621868,0.495722656250.49078525641,0.0254186582833
4.92027334852,0.493847656250.494491185897,0.0254186582833
4.98861047836,0.4959733072920.49358974359,0.022876792455
5.0569476082,0.497988281250.492387820513,0.022876792455
5.12528473804,0.4974772135420.494090544872,0.022876792455
5.19362186788,0.4976725260420.489583333333,0.022876792455
5.26195899772,0.4962727864580.499499198718,0.0205891132095
5.33029612756,0.4981217447920.501502403846,0.0205891132095
5.3986332574,0.4980891927080.494891826923,0.0205891132095
5.46697038724,0.4986490885420.501101762821,0.0205891132095
5.53530751708,0.4974153645830.498898237179,0.0205891132095
5.60364464692,0.4971093750.500100160256,0.0205891132095
5.67198177677,0.4993977864580.492988782051,0.0185302018885
5.74031890661,0.50042968750.497295673077,0.0185302018885
5.80865603645,0.4987630208330.499198717949,0.0185302018885
5.87699316629,0.5007877604170.494190705128,0.0166771816997
5.94533029613,0.5042447916670.505408653846,0.05
